timestamp,nose_x,nose_y,l_shoulder_x,l_shoulder_y,r_shoulder_x,r_shoulder_y,l_elbow_x,l_elbow_y,r_elbow_x,r_elbow_y,l_wrist_x,l_wrist_y,r_wrist_x,r_wrist_y,l_hip_x,l_hip_y,r_hip_x,r_hip_y,l_knee_x,l_knee_y,r_knee_x,r_knee_y,l_ankle_x,l_ankle_y,r_ankle_x,r_ankle_y
16,1.2341768080134392,6.13656827761207,0.19188204407609444,4.557497040753779,0.8129956596831535,5.976124032686852,0.7080541351045282,6.16872129880924,1.0472068339126421,5.803187299150953,0.83610393885958,5.9779107472644615,1.3271710874475042,5.585928132456413,1.1785570363608668,7.183965417050329,1.197060667843133,5.248762390448044,1.7859440347576232,5.015554499479073,0.9295313791613462,5.814993388494019,1.6568125847758066,6.0030522965766515,1.2609856912629993,6.539535270440338
17,0.46533303617685995,6.416745741307223,2.433967622804027,7.030551529364586,1.5476964619685172,6.621841687043211,1.8787055553821865,7.153952808320918,1.273028204658073,6.561978184675226,2.395860901166073,4.785852224768634,1.4164284836398757,6.117682852038033,1.5084234879413336,5.865660896684118,1.8599301257175274,6.917085503513951,1.8830599442286284,4.767294994344701,1.1425189276402663,5.717741409221866,0.8117023035992097,6.229178213507419,0.8566439881357665,6.428790149937756
18,1.9559467160558033,6.327575162038595,0.615550332273016,6.239618482672466,2.876991100582589,6.186817921977776,1.7046700064233655,6.271225522857304,1.0011178339987632,7.331021315860495,0.8945113826292544,6.711905119840749,1.7607688132559898,7.112983887868878,0.9815057597103639,6.408886375649426,0.7313367045499212,4.900857018608136,1.0369049078894466,5.443245349557003,3.3043140925056957,6.3020744191466695,2.231054313540289,7.2253487277723405,0.8418372380579042,7.039169928416273
19,0.7630227909092278,6.925121403299476,1.2885548033869396,6.38482371742587,0.31801325482310894,7.684961309752979,1.0353868797113654,7.557178597999043,1.28216738513823,6.9224051188884115,1.7561390009503328,6.483610816640585,1.8828588501173038,5.514694913944388,1.2574302529472599,7.055214790499601,1.3071345885234225,5.948505884602418,2.3519919024818323,5.449623169384178,1.2901131148484923,6.785772060333673,1.8803180668357136,6.0577550151923925,2.872170465132255,6.771778706674272
20,1.3844862977717134,7.525702984450748,-0.2609093870061585,7.543714586463677,0.8312491733432721,6.456556363038004,0.7661069568324155,7.330875106658518,0.7878559808263387,6.136998785189309,1.9838605204390656,6.207331866102544,0.4115923028128319,7.335336583873908,1.9407223184522417,6.046244006249366,1.1543675455234186,7.081924311555164,1.5558385283016913,5.5712479700853255,1.8581794166682575,5.9352277163044915,-0.4597169645518593,6.747207018515758,1.0717553476775499,8.081999632111676
21,1.8884632624824746,7.088616970860227,1.2471892114114165,7.277002899100884,2.3459955975506963,5.545996078340464,0.30767620441583476,6.288459644169819,0.3266617723901313,7.4492080833291165,1.2393129064783777,5.9833028009568805,1.4266269456050593,6.074655430782175,2.092443652713899,6.76360314055226,2.643981862616419,7.480290509809979,1.9506327989822703,5.870466401219911,1.1734590533137297,7.977287374408792,1.1599977119652496,8.631611317672906,1.3556076826137329,8.073306115161378
22,0.5074701931058814,7.829588383171229,2.485600074945528,5.618097714209675,2.018012143804604,6.560679508069715,2.709241573889691,7.424910035636218,1.2256522204756584,6.681667768234289,1.1936717643697112,6.1195840332538705,3.2598037561497417,6.748724491356949,2.407741903359854,5.612835301573385,1.339827468390029,7.674612797701654,1.4907438182440036,5.845326435929361,2.0528847684929796,8.184353381336237,2.38033954122099,6.880186426471722,1.80733565263519,6.864206998997731
23,1.504964451533149,8.208488991702676,1.6499051348559874,8.300078291349308,0.9062817656455773,6.742228573074954,2.751076837020141,5.527999751953468,1.174418864635749,5.6014028842662915,1.2195697447999843,6.858610803751553,1.2223792311342487,6.745820458042747,2.5360859265476194,6.329984132617864,1.7077922046393446,7.150742278139294,2.672828752178846,7.277730973823237,1.5141923407559243,6.625398256821259,1.8200806411248542,5.412155461061651,2.3117391070539917,6.78053857223544
24,3.4000787980503366,8.151952421953144,3.399808944920615,7.641666520091973,1.0287245180934037,5.753982504160181,1.6523361536382664,6.488870126773944,2.8765518805473462,7.488405806595093,2.6936008082071794,7.194374891500385,1.8072010364690798,7.356372727803963,1.2263965329634365,7.7900724021478105,1.9594932222270118,6.703696919185316,1.1784005280684142,7.184412199559306,2.662059668576854,7.458706214254653,2.859498615442381,6.849588536665594,2.240336159823209,7.378226206489618
25,1.4479140028586857,8.273045012074459,1.3777420061287402,8.266617886503138,1.865980923567888,6.639888277120643,2.4787138658292642,7.639816210432746,1.9626224435953528,6.710417632481449,2.6799364999065824,7.6185661775196785,2.2852713327449488,7.185886632006687,2.293261748830377,8.122141879535228,2.3034157335692154,7.203771564483434,0.9148591995147248,7.196955162499844,2.8193248958915578,8.175345581460176,2.4567089203737913,7.080673494124797,3.2304681021191026,7.462356138001368
26,2.6541236900212852,7.009147719654843,3.652332684566807,7.594729727654017,3.5329048448474563,6.9060336769138715,1.8193559649236262,8.155559766923535,2.0947775285994763,7.655087871545306,2.185423342392218,7.803214281829328,1.3920645394639348,7.998595304118677,3.3705019129472182,6.583906851841784,1.4503613469297947,6.550181659678492,3.6313698054591192,6.546509863668626,1.347991639673264,7.523978439389104,2.0396324711505525,7.119033113557753,0.6516106555566765,7.484679129363053
27,2.846560273111163,5.146866464003186,1.9023798792000266,8.067103900285804,1.220990777534334,7.806112232478603,2.110063921804524,8.220519224263883,2.911314400692057,7.287973360077233,2.39145037224309,7.109209201989508,1.3928010576334324,5.689081953368788,0.94574173255025,6.607483397545701,2.222571069874492,6.737082943429101,1.5452303152909133,7.236105109864056,1.1037750695589317,6.8194687378649945,2.0083731659019604,8.216106760553044,1.300606263639334,6.627491243441348
28,3.365206675333206,8.128430525995007,3.163640039508571,7.388842319681729,1.3883338627058055,7.0877667578161745,2.1852958329187286,7.7932946850223725,1.428774236753691,6.647347330078747,1.7805360648454012,7.596817369796154,3.0241998293684103,7.562828800427939,3.0827239022554354,6.627469182299539,2.701170700081426,6.4452447043097045,2.630485954482324,9.19932965086051,1.9608680857759264,7.00034529559771,2.017456943198015,7.391972956116364,3.770825545729033,7.1072333564035635
29,2.143552037813603,6.529976757653379,1.124161585570019,7.614791324185499,2.38434974676519,8.451792972500195,1.514811485656817,8.738516617101455,2.5444238114425732,6.808212697748912,2.1580212585595526,7.597596281072414,2.1896914068905535,6.014797405240921,1.3751004619478768,8.447333789741714,2.055162496632657,7.490381071382986,2.3330595909574288,7.222452449719124,2.7020804927101953,7.412173088890608,1.8493364225571571,7.8820468172400595,2.2093535694194673,6.762961787802647
30,2.0943626126832076,9.225100544297538,2.36278905616573,7.488380741543389,2.3132521252902762,9.410133108049916,3.7294492331534546,6.9894722799200775,3.230650161919103,7.65190798815445,2.7895061300662003,9.875388684359208,3.9115297440243784,7.207753743623146,1.9301378215247762,6.449540925736098,3.140309546292101,7.236643583324717,3.0101433115644256,7.200817534192499,1.4185465972461968,8.730716590727624,3.3617374934871065,8.753938989230463,2.6843132445829743,6.608636249657625
31,1.7424400112764333,8.251308412539263,2.316851615466862,7.662895610729278,2.02013953496865,8.752936256354682,2.1287889263969726,7.073221753102409,2.948665516184623,7.965750633641369,2.9290038109927803,7.497122429971645,2.5594357584728296,6.188185069192217,1.9851792067681266,6.848091335687026,2.118713817892118,6.677481666431291,2.8808375602787035,8.069015395059361,2.6460037899114512,6.669199461901615,1.2003600944417885,7.2465872267809965,3.1266722891896217,6.852334933862552
32,2.8437376893166206,7.501766693248544,1.9633836602820964,7.347717040646449,2.3994836402885307,7.637295362407977,2.5240978041979627,7.079763120267406,3.0958902402212147,7.638418781159357,2.1090125850777897,8.279681398102008,2.671252433487442,7.202978064289564,3.2377126090390265,7.611412862248684,1.5592254646239267,8.190476018940986,3.1475762095243836,7.149164317182084,1.9968171612733787,7.775746699390236,2.501767247078692,8.224160546710664,2.7811475273300785,8.636763052286504
33,2.606887036717226,6.980781387165777,2.176710993096936,7.016598254262013,3.1934661657790517,8.122872508902171,1.945485786115986,7.537524213902454,4.1623704390379395,7.00770057448719,3.076483946001474,7.144281194993138,3.277704994256526,6.834264829680146,5.263782690432522,8.184103977001204,2.128785090319974,7.889586509353244,1.294790713240081,6.953131397417282,2.9341287666743363,7.129019656602482,2.2387076419782446,7.2027068217013195,3.7898576451287793,8.1908504193949
34,3.268737223849291,7.995711243685066,2.493261643196868,7.764361574937338,2.8330033362677995,6.9117668324737025,4.02314766831527,7.629215494853613,1.2801533750737588,7.258295441000044,3.046852158575921,8.060311417088961,2.6764797717254476,7.351194877552207,2.6786794362370556,6.8595532125295575,2.5254722710721293,7.542416422409514,3.128755489811547,7.38150984451668,4.214370593416676,7.693832059246851,1.709709754051614,10.150107512416795,2.305251349752512,6.797268023583776
35,2.8925336420691723,7.984183798130683,2.673582694606102,6.710457845486449,3.471702066088427,7.958658157804725,3.003544498465293,5.623283329645934,3.134415457458128,8.014491663608686,3.301584681103533,7.306516857342949,2.069773894416877,7.113874444605738,2.621896677757604,7.6384964827598765,1.9892762845819947,8.046870261763814,3.9337259965932274,9.679915180908168,3.252925423398893,6.6642433350506485,2.1365574166764256,7.457398808661765,2.6728250593963034,8.237923305161974
36,2.152832391972734,7.667200045394555,4.42726076140587,7.85179739129295,3.0998977031913375,8.724562167643022,3.9563307692429746,7.18506513750346,3.9637302417747993,7.515025261425068,2.536593887014325,8.432165473336962,3.289946917364514,8.497742102698602,1.8262446712575748,8.088031040544514,2.5035729944730205,8.081299420637055,5.68310740689979,9.141410545314857,2.6883777722375,8.689123463982853,1.8523783394773308,7.82218985631703,2.3970877484546733,8.506078864715148
37,4.0158831041429215,9.169070514504977,3.1318719337217362,8.76418460206036,3.261185897101589,7.82198155762997,2.2267838974570715,8.578625528349828,2.9808218982597907,8.169392146756818,2.27126340774869,7.474083871834493,2.414808235778175,8.43288479221373,3.6807200744919997,6.648499029274212,3.536591490231862,8.522101415173378,3.6519077298934457,7.583689629332366,2.4262512685313062,8.479357146911616,3.50762668172649,7.84932733683,2.999190948550177,8.409542413184878
38,2.3836841554076957,9.310277681642663,3.4561886890817872,7.662272916826749,3.6669676654368137,7.877944151083434,3.122142852021933,9.064407092888056,2.067936643209027,7.27813696564477,3.674280577975093,8.388486973331297,2.7082748073304597,9.387575602642688,4.0063369142877425,7.706527291813144,1.8789086136869377,8.189426956282718,4.248129866069243,8.891038316234372,1.6924954596789996,10.211892331610713,3.0448270950942753,7.224401750772939,3.719146442958125,7.768294142995242
39,4.431392421769324,7.638180814336621,3.833341828604378,8.037578850106527,1.8265392568747432,9.18488968794949,1.930019024721664,9.105296219024801,3.1246911991876463,7.376810171618141,2.8762570108364356,7.956594374968391,1.7191649342545081,8.96590155684991,2.7094947007874794,7.328521875986745,3.885568476601539,9.59244778769559,2.629292552914252,7.194868734082508,2.5239816693990007,8.37398930375012,2.103328584200928,8.50971371601699,1.7088483692858476,8.81484579711742
40,3.9343598036217218,8.923603275171004,2.736501386923635,8.58709874981955,3.4503910420188992,6.998379541645956,2.8182196800055452,7.537583385801026,3.732855235624771,8.535560884949827,3.5923410483545917,9.486575361149105,4.494475993109726,9.257375570876054,4.270968241913293,7.966378752973206,2.8575414414745346,8.201211393403794,4.202891168448126,7.553035698743068,3.210550100982067,7.6763189066079285,2.6596691222703646,8.253539173385075,4.130185825030193,7.94875100974587
41,2.281633614515335,9.869115801308924,4.250081188865009,8.321712161537615,4.841762413010414,7.102521499711488,5.557391908217447,8.351149152048242,2.9688170240315297,7.853714949245713,4.208969254419616,8.25850588388957,2.1587107817059437,10.500038365179922,2.355293146536101,9.456213850018308,2.2188061915116615,8.9775706926507,3.5133036384902177,9.52387698771913,2.529971227129479,7.955153948427703,4.939875290313418,8.232402407581596,4.568566617706502,8.087221253832839
42,4.054394686248628,7.893006055500328,3.3747482860350457,8.323673145395375,4.195976435938779,8.748989767145984,3.4718828758104046,7.958942133792533,5.095487443610335,7.101300626243354,3.6945251614948296,7.8092587549691395,3.910698774843018,9.181678321773447,2.9362747744362463,7.268088191244827,4.684655086147863,9.806681991078996,4.197680532406433,8.874896363192477,4.092134961750577,8.575290846808327,3.965426208220438,8.744071574182074,4.469962980087765,9.771330786437236
43,3.8066032430998775,8.181497103427688,3.799624664911073,9.000841507798695,4.066354092177704,6.463561433086386,3.474909771379547,7.963277670840732,3.3169863416429997,7.655278173620343,3.2154605832948504,8.163721312901837,3.2943543122987426,8.802236824813727,3.7711955179073495,9.373534227749978,4.35427315844227,9.171500525860509,4.378153514986456,8.563286743100004,4.245544258116494,8.065224220113848,3.3724424681323524,8.440531862966516,4.019514794008037,8.191161872355739
44,2.7265888885497276,9.300295237986527,4.5299900664374615,7.384618501268089,3.033287823133779,8.583439921110784,4.154928911975984,8.696979662592298,3.1479382867436323,9.418129441692315,3.9868211387401424,8.7804121605887,2.044705252630208,8.587423398842814,3.565858892122574,9.22890010003841,3.974086874005006,8.59709345201615,3.3011530339577417,9.900457782381746,3.702184726365425,9.04659438205898,3.4314329174654183,7.9579456602609175,3.2480353779982902,9.124972530808826
45,3.490897526776317,9.044998971651522,5.571108598806601,8.880769651296678,3.432611907637027,8.566252165606913,4.177727244871234,9.510478805464514,2.1622687869739226,9.513754357231537,3.592255790448282,8.51979018246322,2.8722068417600486,7.674858719146809,6.055058583511521,8.942196820368862,4.212914055711572,9.477550363592014,2.558048463990815,8.95325034685202,4.203093865263281,8.805179284773645,3.8375126320027855,8.4764917265715,4.157623808161729,8.320209333608778
46,4.174422628500581,10.744968976802369,4.081494988049228,10.03311169846036,4.19854751691065,8.840770782651134,3.1105728904016945,7.933608527238988,3.0817507551598835,7.711234692179852,4.115567422301437,9.086839787058182,3.9932319956351066,8.404109216885255,5.155570474356569,9.363534396690486,3.062812714136414,9.548360154980362,4.453212864179894,9.46953095610438,4.146178490395698,8.779413820166315,3.6415993146885777,8.441517797235687,4.53478496446532,8.870246158668595
47,3.8077436217888456,7.6562848900611415,2.8452891051919114,10.33434324421432,3.8621190744773792,10.631694191080165,3.4718070658279716,8.543266948873743,2.6199613167648677,7.74184512950198,4.130183661038762,9.80341890331551,3.6131783348252298,8.451543961092895,3.967080568345879,9.884631773860173,4.54981903892587,9.793119894072303,4.839948341340832,8.598006314271965,3.930085420244508,8.876006970914256,3.783419015380679,10.165838005291814,3.0133715702888297,7.8338723211981485
48,3.9349851103974234,9.528797053587745,3.3153173056234224,8.868244824335621,3.6896442541557786,8.745349702091868,4.873685695947962,8.903868048978287,3.522097053291135,8.6182559341194,3.914712299512528,7.381789178262259,3.0625219310801057,8.053283389609241,4.0117543314525514,9.04328477895249,4.8262329949291125,9.532880305552386,3.6170713319388703,8.748008473481626,5.46348833376544,8.52560585546802,3.729716379317241,9.072341231952645,3.7443067380760753,9.337792598234234
49,4.190173360288044,9.929077871483898,3.026727761448587,9.56788133663478,4.486716189724139,8.831295146105912,4.312606945875474,9.410497036055826,3.7640471872699655,8.096829293968721,3.9541299243586527,8.53007754164167,4.3684401582971395,9.094744469155815,2.4853262524352235,9.657145428707025,3.832448502763933,8.70708385230845,4.592717984419066,10.635933237768452,4.494086207523185,7.952697964669244,5.241384992667356,10.542943775755107,3.182064075629016,9.535859998066208
50,5.095662779997648,8.762723541245474,5.8702966544737,8.954610852933506,4.154204018216318,9.914757626876451,4.081032428507979,10.002526721035313,4.503822508187991,8.424314793181605,3.9326726180361833,9.010898530197768,3.5656597492174256,7.699041505166239,4.466037040343716,9.43862973749172,5.245680234463765,10.169130326254411,3.834529985745103,8.706164362786577,4.6750493804812425,10.628787531089493,4.561078824001343,9.063367052602398,3.81643284034126,9.97077140534541
51,3.3547225272324757,10.147450002285783,4.082245427840316,8.603048081516768,5.65102857040049,9.561245599112908,4.305958074492284,8.636555124392657,4.443820634502197,9.249892317714313,4.410511770168681,7.373743318845389,2.4558819526554942,7.899044701276056,4.708685842324237,10.500846337991398,3.6700805409181485,10.315190490894587,4.091924712062191,8.566067429698464,4.394882431961015,9.808876671167104,3.982140209442532,9.495803275280522,4.902756022172881,8.973735142762981
52,4.9929243959892595,9.264974538290307,3.8379796312768213,10.112480525239764,3.6981979718811067,10.35200518414584,5.751891046753088,8.676660691933025,4.259433174571728,10.691145527801833,4.044283130852442,9.206820205707906,5.1611748079894255,9.392993586322966,5.167676712798546,8.556040418531044,4.153324499789936,11.612017162569153,4.961609926699214,8.525238718219345,4.673079537435683,9.167812840504872,2.6053901541224276,10.95941880749549,4.299476971189199,10.17710725917717
53,5.019313305002776,9.118967072266287,4.268313682114974,8.204728493485558,4.652598838119746,8.254496751166869,5.527916974601679,9.803047858635123,4.6603102740811195,9.798535533015436,5.004502912432186,8.418490085269681,3.610324591103275,9.897341436646727,2.626608993067716,10.429372531721437,3.4319921271633906,8.943143084466804,4.5416056901099,8.78568143393749,3.4176099303938297,10.060043987392628,3.275195334785197,10.461094973852596,4.522757689636507,9.488170701092532
54,4.986584962175876,9.146043689408668,3.9454520067537224,10.477010544531037,4.594437661618932,10.942449368461983,3.2501487913564135,9.480114469926832,4.374048379486151,8.580897357809018,3.366206364686298,9.139662309966127,6.164520364092948,9.317531208377705,5.007137388726777,9.230818126729854,4.106877257781102,9.129957871195067,2.1827605791026983,9.872446969024615,4.648493973455362,9.558524065709557,5.053471508563636,11.078834577965441,4.727916709232534,10.812196370462136
55,5.554995413203644,10.242357068845024,3.981534825926638,7.881562198381608,4.641198436017223,9.581208085158005,6.023241157239836,8.742652448104302,5.526524888213674,9.681412006650794,3.917100682228905,9.556006375126149,4.2737180457951425,9.816640964787489,4.333689154131075,9.914906524357127,3.982634739282389,10.580042529926164,3.916852979131437,9.669667162341872,4.3575275801964075,10.538646164138498,4.451169902465071,8.868179146629757,4.259724309957594,11.72811679663458
56,5.7408119306379914,9.797191556485972,3.4895582168579877,8.971189306778943,5.0156645247999005,9.17241050705045,5.2991643782646145,10.171861204028783,4.885542327760076,9.722467238532936,4.637143717500639,9.189807221981116,4.276781323144276,8.734688079828617,6.176492915497967,9.50539638301609,5.287657116323257,9.915564606443345,5.968446960801704,8.583038314826101,4.319335199541432,9.14703292028538,4.120450147387505,11.506916101010804,3.5891485788158013,9.089561458188609
57,3.375445290257022,10.938738531484244,4.663123086051528,6.808260904496332,4.765242819350396,9.921938910260401,5.533995213148981,9.50317538081145,4.738110967766057,9.93531119426781,4.003344585673712,9.97884142296147,5.370398965972099,10.316124262292973,4.593400110625125,11.10250960276412,4.694923973416956,10.546587572000105,4.737323846424209,10.305084156573725,5.207674841217661,9.944821095743977,4.215233146564222,10.174262944540686,5.060421946793583,10.184541876310528
58,5.635079098118226,10.218224931375,5.2891255032340485,9.495298896144675,3.5073234276816128,9.351983929579093,4.06873940508835,9.90063591831322,4.072711714476785,8.883057474075349,3.9598483365014374,11.417042322019206,5.93796003524663,10.599660947115655,4.929042791504029,10.669766881053626,5.5652879461176505,9.464061646323742,5.7688841828116475,9.327423883852095,5.0523450173473385,9.195207474250651,5.329030397230541,9.318720237217605,5.195215403568318,9.365311039552537
59,5.424504093245739,9.160925247730589,5.027083436444614,9.963861968041252,5.0616202851671535,9.682996789811039,3.402774694038534,11.154774992417426,4.3859237914851175,11.098568767360854,5.644229564003082,7.987105610110511,5.992142089257318,9.317901649336248,4.2935431689578,8.144033543400363,6.475149943280663,9.717732717040441,5.860232612485389,10.598873386877985,5.623255543023156,9.771624591872854,5.639673242844216,10.34528452417613,4.43204919049431,12.424987407400844
60,3.6801624224103717,10.049032546175155,5.78053163658208,10.584707831120385,5.790860137924737,9.622825924303942,5.2692759511956195,10.71924180114495,4.878723771870915,9.891037864489364,4.894013331011789,10.032651917032833,5.40982594709311,10.928622012376103,4.339625032110545,7.867377722824225,3.389760876087827,9.060161021343239,5.461602122782099,9.355518741306701,6.9544747347891285,11.39871494416147,5.420887435461449,8.653349140635067,4.196263783714478,10.245185425720639
